timestamp_utc,position_x_km,position_y_km,position_z_km,velocity_x_km_s,velocity_y_km_s,velocity_z_km_s,attitude_q0,attitude_q1,attitude_q2,attitude_q3,source_simulator
2026-01-01T00:29:10,1509.955939,1047.145065,-26.560099,0.031759673,-0.003009140,1.633114001,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:29:15,1510.099826,1047.119677,-18.394294,0.025795199,-0.007145890,1.633202782,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:29:20,1510.213890,1047.073606,-10.228125,0.019830143,-0.011282315,1.633259309,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:29:25,1510.298127,1047.006855,-2.061754,0.013864624,-0.015418331,1.633283580,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:29:30,1510.352535,1046.919424,6.104657,0.007898759,-0.019553858,1.633275596,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:29:35,1510.377114,1046.811317,14.270948,0.001932666,-0.023688814,1.633235357,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:29:40,1510.371862,1046.682537,22.436957,-0.004033538,-0.027823117,1.633162864,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:29:45,1510.336779,1046.533087,30.602523,-0.009999735,-0.031956685,1.633058119,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:29:50,1510.271865,1046.362971,38.767484,-0.015965806,-0.036089438,1.632921124,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:29:55,1510.177121,1046.172194,46.931680,-0.021931633,-0.040221292,1.632751883,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:30:00,1510.052549,1045.960760,55.094949,-0.027897100,-0.044352168,1.632550399,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:30:05,1509.898151,1045.728674,63.257130,-0.033862088,-0.048481982,1.632316677,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:30:10,1509.713929,1045.475942,71.418062,-0.039826480,-0.052610654,1.632050722,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:30:15,1509.499887,1045.202570,79.577584,-0.045790157,-0.056738102,1.631752539,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:30:20,1509.256029,1044.908563,87.735534,-0.051753001,-0.060864245,1.631422135,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:30:25,1508.982359,1044.593930,95.891752,-0.057714896,-0.064989001,1.631059517,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:30:30,1508.678882,1044.258676,104.046076,-0.063675723,-0.069112289,1.630664692,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:30:35,1508.345603,1043.902809,112.198345,-0.069635365,-0.073234027,1.630237668,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:30:40,1507.982530,1043.526338,120.348399,-0.075593703,-0.077354135,1.629778454,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:30:45,1507.589669,1043.129271,128.496076,-0.081550621,-0.081472530,1.629287061,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:30:50,1507.167027,1042.711616,136.641216,-0.087506000,-0.085589132,1.628763497,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:30:55,1506.714612,1042.273383,144.783657,-0.093459723,-0.089703859,1.628207774,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:31:00,1506.232432,1041.814581,152.923240,-0.099411673,-0.093816631,1.627619902,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:31:05,1505.720498,1041.335220,161.059803,-0.105361731,-0.097927365,1.626999895,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:31:10,1505.178818,1040.835310,169.193185,-0.111309781,-0.102035981,1.626347764,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:31:15,1504.607404,1040.314864,177.323227,-0.117255704,-0.106142399,1.625663523,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:31:20,1504.006265,1039.773890,185.449767,-0.123199384,-0.110246536,1.624947187,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:31:25,1503.375414,1039.212402,193.572645,-0.129140703,-0.114348312,1.624198768,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:31:30,1502.714862,1038.630411,201.691701,-0.135079543,-0.118447646,1.623418283,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:31:35,1502.024623,1038.027930,209.806775,-0.141015788,-0.122544458,1.622605747,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:31:40,1501.304709,1037.404971,217.917705,-0.146949320,-0.126638666,1.621761178,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:31:45,1500.555134,1036.761548,226.024333,-0.152880022,-0.130730190,1.620884591,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:31:50,1499.775913,1036.097674,234.126498,-0.158807777,-0.134818949,1.619976004,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:31:55,1498.967062,1035.413363,242.224040,-0.164732468,-0.138904862,1.619035437,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:32:00,1498.128594,1034.708630,250.316799,-0.170653978,-0.142987849,1.618062908,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:32:05,1497.260527,1033.983489,258.404616,-0.176572189,-0.147067830,1.617058436,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:32:10,1496.362878,1033.237957,266.487330,-0.182486986,-0.151144724,1.616022042,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:32:15,1495.435663,1032.472047,274.564783,-0.188398251,-0.155218451,1.614953746,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:32:20,1494.478901,1031.685778,282.636814,-0.194305867,-0.159288930,1.613853571,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:32:25,1493.492611,1030.879164,290.703265,-0.200209718,-0.163356081,1.612721538,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:32:30,1492.476811,1030.052222,298.763977,-0.206109688,-0.167419824,1.611557669,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:32:35,1491.431521,1029.204971,306.818789,-0.212005659,-0.171480079,1.610361990,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:32:40,1490.356761,1028.337428,314.867544,-0.217897515,-0.175536766,1.609134522,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:32:45,1489.252553,1027.449610,322.910081,-0.223785141,-0.179589806,1.607875291,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:32:50,1488.118917,1026.541536,330.946244,-0.229668419,-0.183639117,1.606584323,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:32:55,1486.955876,1025.613225,338.975872,-0.235547234,-0.187684621,1.605261643,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:33:00,1485.763452,1024.664696,346.998807,-0.241421469,-0.191726238,1.603907277,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:33:05,1484.541669,1023.695969,355.014892,-0.247291009,-0.195763888,1.602521253,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:33:10,1483.290550,1022.707064,363.023967,-0.253155737,-0.199797491,1.601103599,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:33:15,1482.010120,1021.698001,371.025875,-0.259015538,-0.203826969,1.599654342,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:33:20,1480.700403,1020.668801,379.020458,-0.264870297,-0.207852241,1.598173513,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:33:25,1479.361425,1019.619486,387.007558,-0.270719896,-0.211873230,1.596661139,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:33:30,1477.993213,1018.550076,394.987017,-0.276564222,-0.215889854,1.595117253,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:33:35,1476.595792,1017.460595,402.958678,-0.282403158,-0.219902036,1.593541884,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:33:40,1475.169191,1016.351063,410.922383,-0.288236590,-0.223909697,1.591935064,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:33:45,1473.713436,1015.221505,418.877976,-0.294064401,-0.227912756,1.590296825,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:33:50,1472.228556,1014.071944,426.825299,-0.299886478,-0.231911137,1.588627200,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:33:55,1470.714581,1012.902402,434.764196,-0.305702705,-0.235904759,1.586926223,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:34:00,1469.171539,1011.712904,442.694509,-0.311512966,-0.239893545,1.585193926,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:34:05,1467.599461,1010.503475,450.616083,-0.317317149,-0.243877416,1.583430345,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:34:10,1465.998378,1009.274138,458.528760,-0.323115137,-0.247856293,1.581635516,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:34:15,1464.368320,1008.024920,466.432386,-0.328906817,-0.251830098,1.579809473,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:34:20,1462.709320,1006.755846,474.326803,-0.334692074,-0.255798754,1.577952253,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:34:25,1461.021410,1005.466941,482.211857,-0.340470794,-0.259762181,1.576063893,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:34:30,1459.304624,1004.158233,490.087390,-0.346242862,-0.263720302,1.574144431,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:34:35,1457.558993,1002.829747,497.953249,-0.352008165,-0.267673039,1.572193906,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:34:40,1455.784553,1001.481512,505.809278,-0.357766590,-0.271620315,1.570212355,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:34:45,1453.981339,1000.113553,513.655321,-0.363518021,-0.275562051,1.568199819,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:34:50,1452.149385,998.725900,521.491224,-0.369262346,-0.279498170,1.566156337,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:34:55,1450.288727,997.318581,529.316833,-0.374999452,-0.283428595,1.564081950,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:35:00,1448.399403,995.891624,537.131992,-0.380729225,-0.287353248,1.561976701,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:35:05,1446.481448,994.445058,544.936549,-0.386451551,-0.291272053,1.559840629,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:35:10,1444.534900,992.978913,552.730347,-0.392166318,-0.295184932,1.557673779,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:35:15,1442.559797,991.493219,560.513235,-0.397873414,-0.299091808,1.555476192,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:35:20,1440.556179,989.988006,568.285058,-0.403572725,-0.302992605,1.553247914,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:35:25,1438.524083,988.463303,576.045663,-0.409264139,-0.306887245,1.550988988,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:35:30,1436.463551,986.919143,583.794897,-0.414947543,-0.310775652,1.548699459,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:35:35,1434.374621,985.355557,591.532607,-0.420622826,-0.314657751,1.546379372,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:35:40,1432.257336,983.772577,599.258640,-0.426289875,-0.318533463,1.544028775,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:35:45,1430.111736,982.170233,606.972844,-0.431948578,-0.322402714,1.541647713,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:35:50,1427.937864,980.548560,614.675066,-0.437598825,-0.326265427,1.539236234,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:35:55,1425.735762,978.907590,622.365156,-0.443240502,-0.330121527,1.536794385,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:36:00,1423.505474,977.247356,630.042960,-0.448873499,-0.333970937,1.534322216,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:36:05,1421.247042,975.567892,637.708327,-0.454497704,-0.337813582,1.531819776,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:36:10,1418.960512,973.869232,645.361107,-0.460113007,-0.341649386,1.529287114,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:36:15,1416.645927,972.151410,653.001148,-0.465719297,-0.345478275,1.526724281,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:36:20,1414.303334,970.414461,660.628300,-0.471316463,-0.349300172,1.524131327,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:36:25,1411.932778,968.658420,668.242411,-0.476904394,-0.353115003,1.521508304,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:36:30,1409.534305,966.883323,675.843333,-0.482482980,-0.356922693,1.518855264,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:36:35,1407.107964,965.089205,683.430914,-0.488052111,-0.360723167,1.516172260,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:36:40,1404.653800,963.276103,691.005005,-0.493611677,-0.364516351,1.513459345,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:36:45,1402.171863,961.444054,698.565458,-0.499161569,-0.368302169,1.510716574,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:36:50,1399.662201,959.593094,706.112121,-0.504701676,-0.372080548,1.507943999,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:36:55,1397.124863,957.723261,713.644848,-0.510231890,-0.375851413,1.505141677,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:37:00,1394.559899,955.834592,721.163489,-0.515752101,-0.379614691,1.502309664,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:37:05,1391.967359,953.927127,728.667895,-0.521262200,-0.383370307,1.499448014,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:37:10,1389.347294,952.000902,736.157920,-0.526762079,-0.387118188,1.496556786,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:37:15,1386.699755,950.055958,743.633414,-0.532251628,-0.390858260,1.493636036,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:37:20,1384.024795,948.092333,751.094231,-0.537730740,-0.394590450,1.490685823,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:37:25,1381.322465,946.110066,758.540223,-0.543199306,-0.398314685,1.487706204,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:37:30,1378.592819,944.109199,765.971244,-0.548657219,-0.402030891,1.484697240,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:37:35,1375.835911,942.089771,773.387147,-0.554104370,-0.405738995,1.481658989,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:37:40,1373.051794,940.051823,780.787785,-0.559540652,-0.409438925,1.478591513,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:37:45,1370.240523,937.995396,788.173013,-0.564965958,-0.413130609,1.475494872,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:37:50,1367.402153,935.920531,795.542685,-0.570380180,-0.416813973,1.472369126,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:37:55,1364.536740,933.827270,802.896656,-0.575783213,-0.420488945,1.469214340,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:38:00,1361.644339,931.715655,810.234780,-0.581174948,-0.424155454,1.466030574,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:38:05,1358.725009,929.585730,817.556914,-0.586555280,-0.427813427,1.462817892,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:38:10,1355.778806,927.437535,824.862911,-0.591924103,-0.431462793,1.459576357,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:38:15,1352.805787,925.271116,832.152629,-0.597281309,-0.435103480,1.456306035,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:38:20,1349.806012,923.086515,839.425924,-0.602626795,-0.438735417,1.453006990,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:38:25,1346.779539,920.883777,846.682651,-0.607960454,-0.442358533,1.449679286,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:38:30,1343.726428,918.662945,853.922669,-0.613282180,-0.445972756,1.446322991,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:38:35,1340.646738,916.424064,861.145834,-0.618591870,-0.449578015,1.442938171,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:38:40,1337.540529,914.167180,868.352003,-0.623889417,-0.453174240,1.439524892,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:38:45,1334.407864,911.892337,875.541035,-0.629174718,-0.456761361,1.436083222,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:38:50,1331.248803,909.599581,882.712788,-0.634447667,-0.460339307,1.432613230,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:38:55,1328.063408,907.288959,889.867121,-0.639708162,-0.463908008,1.429114985,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:39:00,1324.851742,904.960517,897.003891,-0.644956098,-0.467467394,1.425588555,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:39:05,1321.613868,902.614301,904.122959,-0.650191371,-0.471017395,1.422034010,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:39:10,1318.349849,900.250358,911.224185,-0.655413878,-0.474557942,1.418451422,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:39:15,1315.059751,897.868737,918.307427,-0.660623517,-0.478088965,1.414840860,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:39:20,1311.743636,895.469485,925.372547,-0.665820183,-0.481610395,1.411202396,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:39:25,1308.401571,893.052649,932.419404,-0.671003776,-0.485122163,1.407536103,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:39:30,1305.033620,890.618279,939.447861,-0.676174191,-0.488624201,1.403842054,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:39:35,1301.639851,888.166424,946.457779,-0.681331328,-0.492116440,1.400120320,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:39:40,1298.220329,885.697131,953.449019,-0.686475084,-0.495598810,1.396370976,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:39:45,1294.775122,883.210452,960.421443,-0.691605358,-0.499071245,1.392594096,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:39:50,1291.304298,880.706436,967.374914,-0.696722048,-0.502533676,1.388789755,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:39:55,1287.807925,878.185132,974.309295,-0.701825054,-0.505986036,1.384958028,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:40:00,1284.286071,875.646592,981.224449,-0.706914274,-0.509428256,1.381098991,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:40:05,1280.738805,873.090867,988.120239,-0.711989609,-0.512860269,1.377212721,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:40:10,1277.166198,870.518007,994.996530,-0.717050958,-0.516282009,1.373299294,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:40:15,1273.568319,867.928064,1001.853187,-0.722098221,-0.519693407,1.369358788,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:40:20,1269.945239,865.321090,1008.690073,-0.727131299,-0.523094398,1.365391281,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:40:25,1266.297030,862.697137,1015.507055,-0.732150092,-0.526484915,1.361396851,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:40:30,1262.623762,860.056258,1022.303997,-0.737154501,-0.529864891,1.357375577,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:40:35,1258.925509,857.398506,1029.080766,-0.742144427,-0.533234260,1.353327539,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:40:40,1255.202342,854.723934,1035.837228,-0.747119772,-0.536592957,1.349252818,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:40:45,1251.454336,852.032594,1042.573250,-0.752080438,-0.539940916,1.345151492,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:40:50,1247.681563,849.324542,1049.288699,-0.757026326,-0.543278070,1.341023645,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:40:55,1243.884097,846.599832,1055.983442,-0.761957339,-0.546604355,1.336869358,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:41:00,1240.062014,843.858517,1062.657348,-0.766873379,-0.549919706,1.332688711,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:41:05,1236.215389,841.100653,1069.310286,-0.771774350,-0.553224058,1.328481790,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:41:10,1232.344296,838.326295,1075.942123,-0.776660155,-0.556517346,1.324248675,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:41:15,1228.448812,835.535498,1082.552729,-0.781530697,-0.559799506,1.319989453,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:41:20,1224.529015,832.728319,1089.141974,-0.786385881,-0.563070474,1.315704205,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:41:25,1220.584979,829.904812,1095.709728,-0.791225609,-0.566330185,1.311393018,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:41:30,1216.616784,827.065036,1102.255861,-0.796049787,-0.569578576,1.307055977,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:41:35,1212.624508,824.209045,1108.780244,-0.800858320,-0.572815584,1.302693166,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:41:40,1208.608227,821.336899,1115.282750,-0.805651112,-0.576041144,1.298304674,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:41:45,1204.568023,818.448653,1121.763249,-0.810428069,-0.579255195,1.293890586,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:41:50,1200.503973,815.544366,1128.221613,-0.815189097,-0.582457673,1.289450989,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:41:55,1196.416159,812.624096,1134.657716,-0.819934101,-0.585648516,1.284985972,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:42:00,1192.304659,809.687900,1141.071431,-0.824662988,-0.588827661,1.280495622,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:42:05,1188.169556,806.735839,1147.462630,-0.829375664,-0.591995046,1.275980029,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:42:10,1184.010930,803.767970,1153.831189,-0.834072037,-0.595150610,1.271439282,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:42:15,1179.828863,800.784352,1160.176981,-0.838752014,-0.598294290,1.266873470,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:42:20,1175.623437,797.785047,1166.499882,-0.843415502,-0.601426025,1.262282684,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
2026-01-01T00:42:25,1171.394735,794.770112,1172.799767,-0.848062409,-0.604545755,1.257667015,1.0,0.0,0.0,0.0,NASA 42-compatible Lunar Prospector baseline
